Date,FY,Period,Entity,Department,Category,Account,CostType,DataType,Amount,Currency
2025-12-31,FY25,2025-12,UK,Sales,Marketing,5xxx,Indirect,Actual,41350.21,GBP
2025-12-31,FY25,2025-12,UK,Marketing,Marketing,5xxx,Indirect,Budget,5932.8,GBP
2025-12-31,FY25,2025-12,UK,Marketing,Marketing,5xxx,Indirect,Actual,5907.17,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,Marketing,5xxx,Indirect,Budget,17798.4,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,Marketing,5xxx,Indirect,Actual,17721.52,GBP
2025-12-31,FY25,2025-12,UK,Product,Marketing,5xxx,Indirect,Budget,11865.6,GBP
2025-12-31,FY25,2025-12,UK,Product,Marketing,5xxx,Indirect,Actual,11814.34,GBP
2025-12-31,FY25,2025-12,UK,Engineering,Marketing,5xxx,Indirect,Budget,17798.4,GBP
2025-12-31,FY25,2025-12,UK,Engineering,Marketing,5xxx,Indirect,Actual,17721.52,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,Marketing,5xxx,Indirect,Budget,8305.92,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,Marketing,5xxx,Indirect,Actual,8270.04,GBP
2025-12-31,FY25,2025-12,UK,Finance,Marketing,5xxx,Indirect,Budget,9492.48,GBP
2025-12-31,FY25,2025-12,UK,Finance,Marketing,5xxx,Indirect,Actual,9451.48,GBP
2025-12-31,FY25,2025-12,UK,HR,Marketing,5xxx,Indirect,Budget,5932.8,GBP
2025-12-31,FY25,2025-12,UK,HR,Marketing,5xxx,Indirect,Actual,5907.17,GBP
2025-12-31,FY25,2025-12,UK,Sales,IT Services,5xxx,Indirect,Budget,13843.2,GBP
2025-12-31,FY25,2025-12,UK,Sales,IT Services,5xxx,Indirect,Actual,14193.6,GBP
2025-12-31,FY25,2025-12,UK,Marketing,IT Services,5xxx,Indirect,Budget,1977.6,GBP
2025-12-31,FY25,2025-12,UK,Marketing,IT Services,5xxx,Indirect,Actual,2027.66,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,IT Services,5xxx,Indirect,Budget,5932.8,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,IT Services,5xxx,Indirect,Actual,6082.97,GBP
2025-12-31,FY25,2025-12,UK,Product,IT Services,5xxx,Indirect,Budget,3955.2,GBP
2025-12-31,FY25,2025-12,UK,Product,IT Services,5xxx,Indirect,Actual,4055.32,GBP
2025-12-31,FY25,2025-12,UK,Engineering,IT Services,5xxx,Indirect,Budget,5932.8,GBP
2025-12-31,FY25,2025-12,UK,Engineering,IT Services,5xxx,Indirect,Actual,6082.97,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,IT Services,5xxx,Indirect,Budget,2768.64,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,IT Services,5xxx,Indirect,Actual,2838.72,GBP
2025-12-31,FY25,2025-12,UK,Finance,IT Services,5xxx,Indirect,Budget,3164.16,GBP
2025-12-31,FY25,2025-12,UK,Finance,IT Services,5xxx,Indirect,Actual,3244.25,GBP
2025-12-31,FY25,2025-12,UK,HR,IT Services,5xxx,Indirect,Budget,1977.6,GBP
2025-12-31,FY25,2025-12,UK,HR,IT Services,5xxx,Indirect,Actual,2027.66,GBP
2025-12-31,FY25,2025-12,UK,Sales,Professional Services,5xxx,Direct,Budget,13843.2,GBP
2025-12-31,FY25,2025-12,UK,Sales,Professional Services,5xxx,Direct,Actual,13673.79,GBP
2025-12-31,FY25,2025-12,UK,Marketing,Professional Services,5xxx,Direct,Budget,1977.6,GBP
2025-12-31,FY25,2025-12,UK,Marketing,Professional Services,5xxx,Direct,Actual,1953.4,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,Professional Services,5xxx,Direct,Budget,5932.8,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,Professional Services,5xxx,Direct,Actual,5860.19,GBP
2025-12-31,FY25,2025-12,UK,Product,Professional Services,5xxx,Direct,Budget,3955.2,GBP
2025-12-31,FY25,2025-12,UK,Product,Professional Services,5xxx,Direct,Actual,3906.8,GBP
2025-12-31,FY25,2025-12,UK,Engineering,Professional Services,5xxx,Direct,Budget,5932.8,GBP
2025-12-31,FY25,2025-12,UK,Engineering,Professional Services,5xxx,Direct,Actual,5860.19,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,Professional Services,5xxx,Direct,Budget,2768.64,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,Professional Services,5xxx,Direct,Actual,2734.76,GBP
2025-12-31,FY25,2025-12,UK,Finance,Professional Services,5xxx,Direct,Budget,3164.16,GBP
2025-12-31,FY25,2025-12,UK,Finance,Professional Services,5xxx,Direct,Actual,3125.44,GBP
2025-12-31,FY25,2025-12,UK,HR,Professional Services,5xxx,Direct,Budget,1977.6,GBP
2025-12-31,FY25,2025-12,UK,HR,Professional Services,5xxx,Direct,Actual,1953.4,GBP
2025-12-31,FY25,2025-12,UK,Sales,Payroll,5xxx,Indirect,Budget,64601.6,GBP
2025-12-31,FY25,2025-12,UK,Sales,Payroll,5xxx,Indirect,Actual,64072.49,GBP
2025-12-31,FY25,2025-12,UK,Marketing,Payroll,5xxx,Indirect,Budget,9228.8,GBP
2025-12-31,FY25,2025-12,UK,Marketing,Payroll,5xxx,Indirect,Actual,9153.21,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,Payroll,5xxx,Indirect,Budget,27686.4,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,Payroll,5xxx,Indirect,Actual,27459.64,GBP
2025-12-31,FY25,2025-12,UK,Product,Payroll,5xxx,Indirect,Budget,18457.6,GBP
2025-12-31,FY25,2025-12,UK,Product,Payroll,5xxx,Indirect,Actual,18306.43,GBP
2025-12-31,FY25,2025-12,UK,Engineering,Payroll,5xxx,Indirect,Budget,27686.4,GBP
2025-12-31,FY25,2025-12,UK,Engineering,Payroll,5xxx,Indirect,Actual,27459.64,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,Payroll,5xxx,Indirect,Budget,12920.32,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,Payroll,5xxx,Indirect,Actual,12814.5,GBP
2025-12-31,FY25,2025-12,UK,Finance,Payroll,5xxx,Indirect,Budget,14766.08,GBP
2025-12-31,FY25,2025-12,UK,Finance,Payroll,5xxx,Indirect,Actual,14645.14,GBP
2025-12-31,FY25,2025-12,UK,HR,Payroll,5xxx,Indirect,Budget,9228.8,GBP
2025-12-31,FY25,2025-12,UK,HR,Payroll,5xxx,Indirect,Actual,9153.21,GBP
2025-12-31,FY25,2025-12,UK,Sales,Travel,5xxx,Indirect,Budget,2307.2,GBP
2025-12-31,FY25,2025-12,UK,Sales,Travel,5xxx,Indirect,Actual,2347.04,GBP
2025-12-31,FY25,2025-12,UK,Marketing,Travel,5xxx,Indirect,Budget,329.6,GBP
2025-12-31,FY25,2025-12,UK,Marketing,Travel,5xxx,Indirect,Actual,335.29,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,Travel,5xxx,Indirect,Budget,988.8,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,Travel,5xxx,Indirect,Actual,1005.87,GBP
2025-12-31,FY25,2025-12,UK,Product,Travel,5xxx,Indirect,Budget,659.2,GBP
2025-12-31,FY25,2025-12,UK,Product,Travel,5xxx,Indirect,Actual,670.58,GBP
2025-12-31,FY25,2025-12,UK,Engineering,Travel,5xxx,Indirect,Budget,988.8,GBP
2025-12-31,FY25,2025-12,UK,Engineering,Travel,5xxx,Indirect,Actual,1005.87,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,Travel,5xxx,Indirect,Budget,461.44,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,Travel,5xxx,Indirect,Actual,469.41,GBP
2025-12-31,FY25,2025-12,UK,Finance,Travel,5xxx,Indirect,Budget,527.36,GBP
2025-12-31,FY25,2025-12,UK,Finance,Travel,5xxx,Indirect,Actual,536.47,GBP
2025-12-31,FY25,2025-12,UK,HR,Travel,5xxx,Indirect,Budget,329.6,GBP
2025-12-31,FY25,2025-12,UK,HR,Travel,5xxx,Indirect,Actual,335.29,GBP
2025-12-31,FY25,2025-12,UK,Sales,Warehousing and Distribution,5xxx,Direct,Budget,2307.2,GBP
2025-12-31,FY25,2025-12,UK,Sales,Warehousing and Distribution,5xxx,Direct,Actual,2317.11,GBP
2025-12-31,FY25,2025-12,UK,Marketing,Warehousing and Distribution,5xxx,Direct,Budget,329.6,GBP
2025-12-31,FY25,2025-12,UK,Marketing,Warehousing and Distribution,5xxx,Direct,Actual,331.02,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,Warehousing and Distribution,5xxx,Direct,Budget,988.8,GBP
2025-12-31,FY25,2025-12,UK,Customer Success,Warehousing and Distribution,5xxx,Direct,Actual,993.05,GBP
2025-12-31,FY25,2025-12,UK,Product,Warehousing and Distribution,5xxx,Direct,Budget,659.2,GBP
2025-12-31,FY25,2025-12,UK,Product,Warehousing and Distribution,5xxx,Direct,Actual,662.03,GBP
2025-12-31,FY25,2025-12,UK,Engineering,Warehousing and Distribution,5xxx,Direct,Budget,988.8,GBP
2025-12-31,FY25,2025-12,UK,Engineering,Warehousing and Distribution,5xxx,Direct,Actual,993.05,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,Warehousing and Distribution,5xxx,Direct,Budget,461.44,GBP
2025-12-31,FY25,2025-12,UK,IT Ops,Warehousing and Distribution,5xxx,Direct,Actual,463.42,GBP
2025-12-31,FY25,2025-12,UK,Finance,Warehousing and Distribution,5xxx,Direct,Budget,527.36,GBP
2025-12-31,FY25,2025-12,UK,Finance,Warehousing and Distribution,5xxx,Direct,Actual,529.63,GBP
2025-12-31,FY25,2025-12,UK,HR,Warehousing and Distribution,5xxx,Direct,Budget,329.6,GBP
2025-12-31,FY25,2025-12,UK,HR,Warehousing and Distribution,5xxx,Direct,Actual,331.02,GBP
2026-01-31,FY25,2026-01,UK,Sales,Cost of Sales,5xxx,Direct,Budget,61084.8,GBP
2026-01-31,FY25,2026-01,UK,Sales,Cost of Sales,5xxx,Direct,Actual,59996.85,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Cost of Sales,5xxx,Direct,Budget,8726.4,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Cost of Sales,5xxx,Direct,Actual,8570.98,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Cost of Sales,5xxx,Direct,Budget,26179.2,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Cost of Sales,5xxx,Direct,Actual,25712.93,GBP
2026-01-31,FY25,2026-01,UK,Product,Cost of Sales,5xxx,Direct,Budget,17452.8,GBP
2026-01-31,FY25,2026-01,UK,Product,Cost of Sales,5xxx,Direct,Actual,17141.96,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Cost of Sales,5xxx,Direct,Budget,26179.2,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Cost of Sales,5xxx,Direct,Actual,25712.93,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Cost of Sales,5xxx,Direct,Budget,12216.96,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Cost of Sales,5xxx,Direct,Actual,11999.37,GBP
2026-01-31,FY25,2026-01,UK,Finance,Cost of Sales,5xxx,Direct,Budget,13962.24,GBP
2026-01-31,FY25,2026-01,UK,Finance,Cost of Sales,5xxx,Direct,Actual,13713.56,GBP
2026-01-31,FY25,2026-01,UK,HR,Cost of Sales,5xxx,Direct,Budget,8726.4,GBP
2026-01-31,FY25,2026-01,UK,HR,Cost of Sales,5xxx,Direct,Actual,8570.98,GBP
2026-01-31,FY25,2026-01,UK,Sales,Marketing,5xxx,Indirect,Budget,40723.2,GBP
2026-01-31,FY25,2026-01,UK,Sales,Marketing,5xxx,Indirect,Actual,40376.48,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Marketing,5xxx,Indirect,Budget,5817.6,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Marketing,5xxx,Indirect,Actual,5768.07,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Marketing,5xxx,Indirect,Budget,17452.8,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Marketing,5xxx,Indirect,Actual,17304.21,GBP
2026-01-31,FY25,2026-01,UK,Product,Marketing,5xxx,Indirect,Budget,11635.2,GBP
2026-01-31,FY25,2026-01,UK,Product,Marketing,5xxx,Indirect,Actual,11536.14,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Marketing,5xxx,Indirect,Budget,17452.8,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Marketing,5xxx,Indirect,Actual,17304.21,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Marketing,5xxx,Indirect,Budget,8144.64,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Marketing,5xxx,Indirect,Actual,8075.3,GBP
2026-01-31,FY25,2026-01,UK,Finance,Marketing,5xxx,Indirect,Budget,9308.16,GBP
2026-01-31,FY25,2026-01,UK,Finance,Marketing,5xxx,Indirect,Actual,9228.91,GBP
2026-01-31,FY25,2026-01,UK,HR,Marketing,5xxx,Indirect,Budget,5817.6,GBP
2026-01-31,FY25,2026-01,UK,HR,Marketing,5xxx,Indirect,Actual,5768.07,GBP
2026-01-31,FY25,2026-01,UK,Sales,IT Services,5xxx,Indirect,Budget,13574.4,GBP
2026-01-31,FY25,2026-01,UK,Sales,IT Services,5xxx,Indirect,Actual,13349.06,GBP
2026-01-31,FY25,2026-01,UK,Marketing,IT Services,5xxx,Indirect,Budget,1939.2,GBP
2026-01-31,FY25,2026-01,UK,Marketing,IT Services,5xxx,Indirect,Actual,1907.01,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,IT Services,5xxx,Indirect,Budget,5817.6,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,IT Services,5xxx,Indirect,Actual,5721.02,GBP
2026-01-31,FY25,2026-01,UK,Product,IT Services,5xxx,Indirect,Budget,3878.4,GBP
2026-01-31,FY25,2026-01,UK,Product,IT Services,5xxx,Indirect,Actual,3814.02,GBP
2026-01-31,FY25,2026-01,UK,Engineering,IT Services,5xxx,Indirect,Budget,5817.6,GBP
2026-01-31,FY25,2026-01,UK,Engineering,IT Services,5xxx,Indirect,Actual,5721.02,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,IT Services,5xxx,Indirect,Budget,2714.88,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,IT Services,5xxx,Indirect,Actual,2669.81,GBP
2026-01-31,FY25,2026-01,UK,Finance,IT Services,5xxx,Indirect,Budget,3102.72,GBP
2026-01-31,FY25,2026-01,UK,Finance,IT Services,5xxx,Indirect,Actual,3051.21,GBP
2026-01-31,FY25,2026-01,UK,HR,IT Services,5xxx,Indirect,Budget,1939.2,GBP
2026-01-31,FY25,2026-01,UK,HR,IT Services,5xxx,Indirect,Actual,1907.01,GBP
2026-01-31,FY25,2026-01,UK,Sales,Professional Services,5xxx,Direct,Budget,13574.4,GBP
2026-01-31,FY25,2026-01,UK,Sales,Professional Services,5xxx,Direct,Actual,13227.8,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Professional Services,5xxx,Direct,Budget,1939.2,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Professional Services,5xxx,Direct,Actual,1889.69,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Professional Services,5xxx,Direct,Budget,5817.6,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Professional Services,5xxx,Direct,Actual,5669.06,GBP
2026-01-31,FY25,2026-01,UK,Product,Professional Services,5xxx,Direct,Budget,3878.4,GBP
2026-01-31,FY25,2026-01,UK,Product,Professional Services,5xxx,Direct,Actual,3779.37,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Professional Services,5xxx,Direct,Budget,5817.6,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Professional Services,5xxx,Direct,Actual,5669.06,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Professional Services,5xxx,Direct,Budget,2714.88,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Professional Services,5xxx,Direct,Actual,2645.56,GBP
2026-01-31,FY25,2026-01,UK,Finance,Professional Services,5xxx,Direct,Budget,3102.72,GBP
2026-01-31,FY25,2026-01,UK,Finance,Professional Services,5xxx,Direct,Actual,3023.5,GBP
2026-01-31,FY25,2026-01,UK,HR,Professional Services,5xxx,Direct,Budget,1939.2,GBP
2026-01-31,FY25,2026-01,UK,HR,Professional Services,5xxx,Direct,Actual,1889.69,GBP
2026-01-31,FY25,2026-01,UK,Sales,Payroll,5xxx,Indirect,Budget,63347.2,GBP
2026-01-31,FY25,2026-01,UK,Sales,Payroll,5xxx,Indirect,Actual,64353.42,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Payroll,5xxx,Indirect,Budget,9049.6,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Payroll,5xxx,Indirect,Actual,9193.35,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Payroll,5xxx,Indirect,Budget,27148.8,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Payroll,5xxx,Indirect,Actual,27580.04,GBP
2026-01-31,FY25,2026-01,UK,Product,Payroll,5xxx,Indirect,Budget,18099.2,GBP
2026-01-31,FY25,2026-01,UK,Product,Payroll,5xxx,Indirect,Actual,18386.69,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Payroll,5xxx,Indirect,Budget,27148.8,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Payroll,5xxx,Indirect,Actual,27580.04,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Payroll,5xxx,Indirect,Budget,12669.44,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Payroll,5xxx,Indirect,Actual,12870.68,GBP
2026-01-31,FY25,2026-01,UK,Finance,Payroll,5xxx,Indirect,Budget,14479.36,GBP
2026-01-31,FY25,2026-01,UK,Finance,Payroll,5xxx,Indirect,Actual,14709.35,GBP
2026-01-31,FY25,2026-01,UK,HR,Payroll,5xxx,Indirect,Budget,9049.6,GBP
2026-01-31,FY25,2026-01,UK,HR,Payroll,5xxx,Indirect,Actual,9193.35,GBP
2026-01-31,FY25,2026-01,UK,Sales,Travel,5xxx,Indirect,Budget,2262.4,GBP
2026-01-31,FY25,2026-01,UK,Sales,Travel,5xxx,Indirect,Actual,2256.34,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Travel,5xxx,Indirect,Budget,323.2,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Travel,5xxx,Indirect,Actual,322.33,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Travel,5xxx,Indirect,Budget,969.6,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Travel,5xxx,Indirect,Actual,967.0,GBP
2026-01-31,FY25,2026-01,UK,Product,Travel,5xxx,Indirect,Budget,646.4,GBP
2026-01-31,FY25,2026-01,UK,Product,Travel,5xxx,Indirect,Actual,644.67,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Travel,5xxx,Indirect,Budget,969.6,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Travel,5xxx,Indirect,Actual,967.0,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Travel,5xxx,Indirect,Budget,452.48,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Travel,5xxx,Indirect,Actual,451.27,GBP
2026-01-31,FY25,2026-01,UK,Finance,Travel,5xxx,Indirect,Budget,517.12,GBP
2026-01-31,FY25,2026-01,UK,Finance,Travel,5xxx,Indirect,Actual,515.73,GBP
2026-01-31,FY25,2026-01,UK,HR,Travel,5xxx,Indirect,Budget,323.2,GBP
2026-01-31,FY25,2026-01,UK,HR,Travel,5xxx,Indirect,Actual,322.33,GBP
2026-01-31,FY25,2026-01,UK,Sales,Warehousing and Distribution,5xxx,Direct,Budget,2262.4,GBP
2026-01-31,FY25,2026-01,UK,Sales,Warehousing and Distribution,5xxx,Direct,Actual,2257.18,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Warehousing and Distribution,5xxx,Direct,Budget,323.2,GBP
2026-01-31,FY25,2026-01,UK,Marketing,Warehousing and Distribution,5xxx,Direct,Actual,322.45,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Warehousing and Distribution,5xxx,Direct,Budget,969.6,GBP
2026-01-31,FY25,2026-01,UK,Customer Success,Warehousing and Distribution,5xxx,Direct,Actual,967.36,GBP
2026-01-31,FY25,2026-01,UK,Product,Warehousing and Distribution,5xxx,Direct,Budget,646.4,GBP
2026-01-31,FY25,2026-01,UK,Product,Warehousing and Distribution,5xxx,Direct,Actual,644.91,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Warehousing and Distribution,5xxx,Direct,Budget,969.6,GBP
2026-01-31,FY25,2026-01,UK,Engineering,Warehousing and Distribution,5xxx,Direct,Actual,967.36,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Warehousing and Distribution,5xxx,Direct,Budget,452.48,GBP
2026-01-31,FY25,2026-01,UK,IT Ops,Warehousing and Distribution,5xxx,Direct,Actual,451.44,GBP
2026-01-31,FY25,2026-01,UK,Finance,Warehousing and Distribution,5xxx,Direct,Budget,517.12,GBP
2026-01-31,FY25,2026-01,UK,Finance,Warehousing and Distribution,5xxx,Direct,Actual,515.93,GBP
2026-01-31,FY25,2026-01,UK,HR,Warehousing and Distribution,5xxx,Direct,Budget,323.2,GBP
2026-01-31,FY25,2026-01,UK,HR,Warehousing and Distribution,5xxx,Direct,Actual,322.45,GBP
2026-02-28,FY25,2026-02,UK,Sales,Cost of Sales,5xxx,Direct,Budget,59875.2,GBP
2026-02-28,FY25,2026-02,UK,Sales,Cost of Sales,5xxx,Direct,Actual,59531.99,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Cost of Sales,5xxx,Direct,Budget,8553.6,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Cost of Sales,5xxx,Direct,Actual,8504.57,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Cost of Sales,5xxx,Direct,Budget,25660.8,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Cost of Sales,5xxx,Direct,Actual,25513.71,GBP
2026-02-28,FY25,2026-02,UK,Product,Cost of Sales,5xxx,Direct,Budget,17107.2,GBP
2026-02-28,FY25,2026-02,UK,Product,Cost of Sales,5xxx,Direct,Actual,17009.14,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Cost of Sales,5xxx,Direct,Budget,25660.8,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Cost of Sales,5xxx,Direct,Actual,25513.71,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Cost of Sales,5xxx,Direct,Budget,11975.04,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Cost of Sales,5xxx,Direct,Actual,11906.4,GBP
2026-02-28,FY25,2026-02,UK,Finance,Cost of Sales,5xxx,Direct,Budget,13685.76,GBP
2026-02-28,FY25,2026-02,UK,Finance,Cost of Sales,5xxx,Direct,Actual,13607.31,GBP
2026-02-28,FY25,2026-02,UK,HR,Cost of Sales,5xxx,Direct,Budget,8553.6,GBP
2026-02-28,FY25,2026-02,UK,HR,Cost of Sales,5xxx,Direct,Actual,8504.57,GBP
2026-02-28,FY25,2026-02,UK,Sales,Marketing,5xxx,Indirect,Budget,39916.8,GBP
2026-02-28,FY25,2026-02,UK,Sales,Marketing,5xxx,Indirect,Actual,39229.9,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Marketing,5xxx,Indirect,Budget,5702.4,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Marketing,5xxx,Indirect,Actual,5604.27,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Marketing,5xxx,Indirect,Budget,17107.2,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Marketing,5xxx,Indirect,Actual,16812.81,GBP
2026-02-28,FY25,2026-02,UK,Product,Marketing,5xxx,Indirect,Budget,11404.8,GBP
2026-02-28,FY25,2026-02,UK,Product,Marketing,5xxx,Indirect,Actual,11208.54,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Marketing,5xxx,Indirect,Budget,17107.2,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Marketing,5xxx,Indirect,Actual,16812.81,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Marketing,5xxx,Indirect,Budget,7983.36,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Marketing,5xxx,Indirect,Actual,7845.98,GBP
2026-02-28,FY25,2026-02,UK,Finance,Marketing,5xxx,Indirect,Budget,9123.84,GBP
2026-02-28,FY25,2026-02,UK,Finance,Marketing,5xxx,Indirect,Actual,8966.83,GBP
2026-02-28,FY25,2026-02,UK,HR,Marketing,5xxx,Indirect,Budget,5702.4,GBP
2026-02-28,FY25,2026-02,UK,HR,Marketing,5xxx,Indirect,Actual,5604.27,GBP
2026-02-28,FY25,2026-02,UK,Sales,IT Services,5xxx,Indirect,Budget,13305.6,GBP
2026-02-28,FY25,2026-02,UK,Sales,IT Services,5xxx,Indirect,Actual,13052.37,GBP
2026-02-28,FY25,2026-02,UK,Marketing,IT Services,5xxx,Indirect,Budget,1900.8,GBP
2026-02-28,FY25,2026-02,UK,Marketing,IT Services,5xxx,Indirect,Actual,1864.62,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,IT Services,5xxx,Indirect,Budget,5702.4,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,IT Services,5xxx,Indirect,Actual,5593.87,GBP
2026-02-28,FY25,2026-02,UK,Product,IT Services,5xxx,Indirect,Budget,3801.6,GBP
2026-02-28,FY25,2026-02,UK,Product,IT Services,5xxx,Indirect,Actual,3729.25,GBP
2026-02-28,FY25,2026-02,UK,Engineering,IT Services,5xxx,Indirect,Budget,5702.4,GBP
2026-02-28,FY25,2026-02,UK,Engineering,IT Services,5xxx,Indirect,Actual,5593.87,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,IT Services,5xxx,Indirect,Budget,2661.12,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,IT Services,5xxx,Indirect,Actual,2610.47,GBP
2026-02-28,FY25,2026-02,UK,Finance,IT Services,5xxx,Indirect,Budget,3041.28,GBP
2026-02-28,FY25,2026-02,UK,Finance,IT Services,5xxx,Indirect,Actual,2983.4,GBP
2026-02-28,FY25,2026-02,UK,HR,IT Services,5xxx,Indirect,Budget,1900.8,GBP
2026-02-28,FY25,2026-02,UK,HR,IT Services,5xxx,Indirect,Actual,1864.62,GBP
2026-02-28,FY25,2026-02,UK,Sales,Professional Services,5xxx,Direct,Budget,13305.6,GBP
2026-02-28,FY25,2026-02,UK,Sales,Professional Services,5xxx,Direct,Actual,13178.04,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Professional Services,5xxx,Direct,Budget,1900.8,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Professional Services,5xxx,Direct,Actual,1882.58,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Professional Services,5xxx,Direct,Budget,5702.4,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Professional Services,5xxx,Direct,Actual,5647.73,GBP
2026-02-28,FY25,2026-02,UK,Product,Professional Services,5xxx,Direct,Budget,3801.6,GBP
2026-02-28,FY25,2026-02,UK,Product,Professional Services,5xxx,Direct,Actual,3765.15,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Professional Services,5xxx,Direct,Budget,5702.4,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Professional Services,5xxx,Direct,Actual,5647.73,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Professional Services,5xxx,Direct,Budget,2661.12,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Professional Services,5xxx,Direct,Actual,2635.61,GBP
2026-02-28,FY25,2026-02,UK,Finance,Professional Services,5xxx,Direct,Budget,3041.28,GBP
